"country","mean","se","l","u","age"
"Norway",0.0321966192167357,0.0128689411568242,0.0121513037639828,0.0622487450742413,"35-39"
"Occupied Palestinian Territory",0.112541941744792,0.0364333389454053,0.0571306217398526,0.197655594180591,"35-39"
"Oman",0.0929675589120833,0.0310743376370389,0.0449619967760508,0.167851843259982,"35-39"
"Pakistan",0.0793663425236018,0.0278177837898975,0.0350857611027045,0.144778744910293,"35-39"
"Palau",0.183656649354373,0.0618839683934904,0.0876233019377469,0.330551159770492,"35-39"
"Panama",0.0519901186300942,0.0208819471726304,0.0208808416405813,0.102744646398878,"35-39"
"Papua New Guinea",0.10427567936423,0.0452792796675858,0.0390058921184736,0.218806063679426,"35-39"
"Paraguay",0.0455475217623051,0.02047828992788,0.0161133266920119,0.0952132432865105,"35-39"
"Peru",0.0405421564240299,0.0184302947448748,0.0130627585873471,0.0843985114833584,"35-39"
"Philippines",0.0388391019446913,0.014520552418877,0.0165828297564719,0.0731244503650593,"35-39"
"Poland",0.0477038006917704,0.0186230135896761,0.0198933488237028,0.0920035497766326,"35-39"
"Portugal",0.0483233436245141,0.01958634619329,0.0182369823533142,0.0956045220995408,"35-39"
"Puerto Rico",0.0810706041903553,0.033457156047885,0.0311279250566656,0.160442096535185,"35-39"
"Qatar",0.132409987746441,0.0408575894717547,0.0688734479187122,0.227796783084537,"35-39"
"Romania",0.04080634081913,0.0177085223042544,0.0150893573797516,0.0843289389633112,"35-39"
"Russian Federation",0.041143314878847,0.0191977407242174,0.0137925523348504,0.086301239017115,"35-39"
"Rwanda",0.0211722990560267,0.010799814346036,0.00623520240265146,0.0473493342511321,"35-39"
"Saint Kitts and Nevis",0.0810525549113102,0.0346429526293949,0.0294376535862264,0.167939460860695,"35-39"
"Saint Lucia",0.0923459370373328,0.0425845782274652,0.0302767311454434,0.197394562265635,"35-39"
"Saint Vincent and the Grenadines",0.0546469534308765,0.024299230989812,0.0198780063025723,0.115222743540105,"35-39"
"Samoa",0.167043723659272,0.0605471453445559,0.0738637518204606,0.308632484839673,"35-39"
"Sao Tome and Principe",0.0471458382893554,0.0202354480621785,0.0171659985743203,0.0966099451110088,"35-39"
"Saudi Arabia",0.120349289299379,0.0371808965612975,0.0629014450147677,0.206511164446186,"35-39"
"Senegal",0.0416974014891396,0.0176275529024776,0.0156764488779766,0.0830022697573899,"35-39"
"Serbia",0.0397896645286378,0.0174321933220896,0.014183705956638,0.081172413540955,"35-39"
"Seychelles",0.0615716367918866,0.0244828340206062,0.0261065244520634,0.119106741248294,"35-39"
"Sierra Leone",0.0393983842272073,0.0169808402988957,0.0145026930307614,0.0799919598031045,"35-39"
"Singapore",0.0534841514436573,0.0175598572431871,0.0248649503598528,0.093938659045107,"35-39"
"Slovakia",0.0460080876954682,0.0182227933453451,0.0183707969602733,0.0906946263155374,"35-39"
"Slovenia",0.0401300282511354,0.0175438925424074,0.0139319351175462,0.0823752663976194,"35-39"
"Solomon Islands",0.0801694795011099,0.0356644708032004,0.0281808378057214,0.164539757544629,"35-39"
"Somalia",0.0414159520319545,0.0183393080925358,0.014717977875838,0.0840858328887416,"35-39"
"South Africa",0.0571982485314752,0.0241802411249489,0.0225093591144651,0.112335875344878,"35-39"
"South Korea",0.0536272277506592,0.0183716745920403,0.0248362950070853,0.096433306469701,"35-39"
"Spain",0.0465607480416387,0.0179122635303839,0.0182982017367301,0.0902529421680605,"35-39"
"Sri Lanka",0.0391106250787689,0.0167220030477828,0.0151464061122173,0.0802938542594726,"35-39"
"Sudan",0.0471514642876089,0.019006138721333,0.0184010376254399,0.0916869798122738,"35-39"
"Suriname",0.0666596601653547,0.0277877755598646,0.0257853186996321,0.133248928108041,"35-39"
"Swaziland",0.0447833764162485,0.0189913340227599,0.0174662894532075,0.0897046850527779,"35-39"
"Sweden",0.0293842986653541,0.0113285775584353,0.011777333360035,0.0550147356133662,"35-39"
"Switzerland",0.0264681013274787,0.0112970694511125,0.00999766149246343,0.0532702768210508,"35-39"
"Syrian Arab Republic",0.09025346965572,0.0303490147579947,0.0445547670778033,0.161342064179623,"35-39"
"Taiwan",0.0450581723742247,0.0204290073341993,0.0152697488969297,0.0944222257815761,"35-39"
"Tajikistan",0.0632586349550835,0.0266486901122459,0.0242289417209227,0.130162616482865,"35-39"
"Tanzania",0.0319727950939741,0.0126068242611681,0.0127232373817856,0.0613486008046595,"35-39"
"Thailand",0.048243699165794,0.0177679269909381,0.0203691853046445,0.0901780352067937,"35-39"
"Timor-Leste",0.0274228623128246,0.0115306982287696,0.0097128147619315,0.0544615147197556,"35-39"
"Togo",0.040127764890484,0.0166852554146555,0.0158052885885969,0.0805127308646175,"35-39"
"Tokelau",0.202034660379977,0.0730097885221632,0.0898595622552875,0.377153087509269,"35-39"
"Tonga",0.159405831830991,0.0550102235961585,0.0726369279299979,0.287696736216923,"35-39"
"Trinidad and Tobago",0.0646134019620229,0.0318301318319803,0.0202985725763936,0.145734231294567,"35-39"
"Tunisia",0.0762312801380849,0.0250521272177026,0.0388758220176072,0.136198419657718,"35-39"
"Turkey",0.0828936618919246,0.0233472908802067,0.0458364063052876,0.13839434285079,"35-39"
"Turkmenistan",0.0795466861192496,0.0293145466373778,0.0362373663802265,0.149659464081824,"35-39"
"Tuvalu",0.170522019084922,0.0579765414926962,0.080966592908445,0.30868432234484,"35-39"
"Uganda",0.022173997776637,0.0101661553598433,0.00764413661781789,0.0466416902567847,"35-39"
"Ukraine",0.0412412496899429,0.0198033432400086,0.0130425128872159,0.0899155653243426,"35-39"
"United Arab Emirates",0.0967039944071708,0.0320292533052138,0.0474874147826141,0.169532705382582,"35-39"
"United Kingdom",0.0351928413923724,0.0109829189480699,0.0168761445072391,0.0606677267533579,"35-39"
"United States of America",0.0444553095610999,0.0158230480991665,0.0205358913408629,0.0819604115051089,"35-39"
"Uruguay",0.0526453799667605,0.0212313201865006,0.0207010974515689,0.101110887791331,"35-39"
"Uzbekistan",0.0644423459889331,0.0242630306335823,0.0271538512888786,0.121389337134589,"35-39"
"Vanuatu",0.105824065915594,0.0436059415001966,0.042721364999216,0.213896032878182,"35-39"
"Venezuela",0.0578157921093458,0.0221781366861374,0.0233640474343717,0.108685751692928,"35-39"
"Viet Nam",0.0288420265472729,0.0116219243522393,0.0108716713170039,0.0555378351166804,"35-39"
"Yemen",0.0810791156990869,0.0329042996170948,0.0338437363810011,0.157546059155531,"35-39"
"Zambia",0.0349335278113476,0.0148203304916082,0.013197508353004,0.070194156076151,"35-39"
"Zimbabwe",0.0351584463114165,0.0160781702640477,0.0125414446022005,0.0746160999952027,"35-39"
"Afghanistan",0.112667024226982,0.0417395101631641,0.0481851844038111,0.213393218240278,"40-44"
"Albania",0.0657132432802903,0.0295419733894755,0.0224006250347113,0.136365630077265,"40-44"
"Algeria",0.120550141341011,0.0420042443692617,0.0568328294341054,0.218858741268893,"40-44"
"American Samoa",0.371648801260506,0.105429929733464,0.187743371891025,0.600332882751901,"40-44"
"Andorra",0.0687228414666721,0.0290818166274581,0.024277897267011,0.138482288666977,"40-44"
"Angola",0.0770491491444719,0.0410933996757343,0.0228997004515533,0.179482438857614,"40-44"
"Antigua and Barbuda",0.0944014642506039,0.0463967716961746,0.0281779397481935,0.208042673641084,"40-44"
"Argentina",0.0907490287863317,0.0376312868257655,0.0341134077298355,0.180878961985974,"40-44"
"Armenia",0.105542791226506,0.041342549083491,0.0412774146841342,0.20345783913817,"40-44"
"Australia",0.0540117407297206,0.0204608651849676,0.0213528843361429,0.100757037341402,"40-44"
"Austria",0.0401117101916771,0.018445885459732,0.0125474718381837,0.0830915334768901,"40-44"
"Azerbaijan",0.114061790150069,0.0449091097248191,0.0464726268563107,0.221138567842642,"40-44"
"Bahamas",0.106991701090097,0.0458740114739528,0.0375361372515558,0.215517891037194,"40-44"
"Bahrain",0.116132138967604,0.0411021108029875,0.0523902665586954,0.213678368375027,"40-44"
"Bangladesh",0.0963805250705973,0.0354802551715046,0.040792891806327,0.177678674781391,"40-44"
"Barbados",0.0992234702864887,0.0444126737733327,0.0336265102406941,0.205688796366132,"40-44"
"Belarus",0.0695732881126398,0.0349134194187894,0.0207989735812009,0.150794189883205,"40-44"
"Belgium",0.0431009251009535,0.0188743265412945,0.0152849222267068,0.0860037341115415,"40-44"
"Belize",0.0937140321763331,0.0415597459237565,0.0319740310697411,0.19291342349994,"40-44"
"Benin",0.0623667226250414,0.0274945442873834,0.0215390277670321,0.128300229546443,"40-44"
"Bermuda",0.146122964265881,0.0619544739578814,0.0525324956337627,0.290960129015071,"40-44"
"Bhutan",0.115735109739459,0.0389344861398877,0.0498106298649593,0.203605877081144,"40-44"
"Bolivia",0.0583104425606451,0.0298394465346228,0.0152695298464931,0.13080110509276,"40-44"
"Bosnia and Herzegovina",0.0673118382770587,0.0293304577904122,0.02414136379598,0.137465007624839,"40-44"
"Botswana",0.0651864106075843,0.0282067664598201,0.0245065814307478,0.132844622345164,"40-44"
"Brazil",0.066580627464987,0.0299090635133896,0.0238854050555746,0.141182513007837,"40-44"
"Brunei Darussalam",0.0817308684363212,0.0356054162241223,0.0287495326866171,0.166765209173931,"40-44"
"Bulgaria",0.07453789626,0.0330641330953272,0.0267283019823875,0.15316035136657,"40-44"
"Burkina Faso",0.0628032503978599,0.0281518608118658,0.0212372911214553,0.129229513390059,"40-44"
"Burundi",0.0303881370379282,0.0171418458513694,0.00779464097362572,0.0735458438509475,"40-44"
"Cabo Verde",0.0810478632023153,0.0353572476959105,0.0284452122485175,0.163648935678321,"40-44"
"Cambodia",0.0633924021408135,0.0268095052458784,0.0223493180443467,0.125921449398626,"40-44"
"Cameroon",0.0538652810231276,0.0247611040225419,0.0172444781545938,0.1131366057425,"40-44"
"Canada",0.0484803899578861,0.0210246236581137,0.0178755615615394,0.0989004656331644,"40-44"
"Central African Republic",0.0707731462768921,0.0392764378363808,0.0207272595552979,0.171716114458652,"40-44"
"Chad",0.0689704631445405,0.0324233403991374,0.0231662616542666,0.146485118323352,"40-44"
"Chile",0.0939697933254292,0.037218548011433,0.0369312831778154,0.183353971721271,"40-44"
"China",0.0936939752022107,0.0349557540614258,0.0408344548139597,0.178436193390869,"40-44"
"China (Hong Kong SAR)",0.0841082194493201,0.046212505180206,0.0210038538897044,0.201908169126718,"40-44"
"Colombia",0.0729799451900772,0.0315322612696234,0.0259218495214795,0.148560348158653,"40-44"
"Comoros",0.0683057621758753,0.0287994906148823,0.0259450373395476,0.13645451334824,"40-44"
"Congo",0.0674729840276523,0.0395087397633458,0.0188751687088812,0.167824108114875,"40-44"
"Cook Islands",0.338888567975705,0.0981146315975136,0.169758423587892,0.547818392587955,"40-44"
"Costa Rica",0.0787571796843069,0.0335519901319035,0.0287668033297436,0.160357805902289,"40-44"
"Cote d'Ivoire",0.0622177570395958,0.0286284031998434,0.020513017344551,0.128497244954169,"40-44"
"Croatia",0.0741285943365859,0.0328841067101167,0.0259080375769013,0.152744337009471,"40-44"
"Cuba",0.0605762553358378,0.0287453359284599,0.0191400634358347,0.128347605306773,"40-44"
"Cyprus",0.0718091859546155,0.0310623972965687,0.0255859838106996,0.144647710100997,"40-44"
"Czech Republic",0.0736236884801295,0.0324635320091948,0.0263921241909579,0.153795079489264,"40-44"
"Denmark",0.0397001140404974,0.0180013533293108,0.0124466833197666,0.0812217204361834,"40-44"
"Djibouti",0.0755344876214738,0.0353837349496821,0.0236037717949174,0.163651298711592,"40-44"
"Dominica",0.0751366596305921,0.0349135339022078,0.0246056303028386,0.16051432154943,"40-44"
"Dominican Republic",0.0765200481724222,0.0355509842297319,0.0248566225560942,0.162116721639761,"40-44"
"DR Congo",0.0513786027463676,0.0318459695475165,0.0129981569791434,0.132502427602452,"40-44"
"Ecuador",0.0642045949965755,0.0322026289932691,0.0160055258938157,0.13590063709803,"40-44"
"Egypt",0.173194681198636,0.0554408912503793,0.0859151347885748,0.303249779291916,"40-44"
"El Salvador",0.0838507548501057,0.0363725640870597,0.0299139006338657,0.17182292169312,"40-44"
"Equatorial Guinea",0.0884774440946685,0.0458006410185392,0.0278391977567108,0.204770834960929,"40-44"
"Eritrea",0.0475752807057382,0.022877687968952,0.0149708943757097,0.102879385798882,"40-44"
"Estonia",0.0659831338122754,0.0330373808887624,0.0201604131085067,0.146421710102417,"40-44"
"Ethiopia",0.0456746541091282,0.0227353305681655,0.0139333468305691,0.101758320315293,"40-44"
"Fiji",0.170133462763597,0.0678510570454433,0.0676222317520193,0.334659537620551,"40-44"
"Finland",0.0489457944566751,0.0201431778886588,0.0186978414181411,0.0965331658623683,"40-44"
"France",0.0619271373297377,0.0257091211537739,0.0234265436567161,0.123915028808338,"40-44"
"French Polynesia",0.253968314197691,0.0814422723458222,0.121842012666402,0.435440184290568,"40-44"
"Gabon",0.0938761671273749,0.0517567349191083,0.0275188469644306,0.223311324820627,"40-44"
"Gambia",0.0876417365620281,0.0384560987076785,0.0306612943008719,0.17702432463092,"40-44"
"Georgia",0.137383124139337,0.0505228594964383,0.0571449906451928,0.254065767854519,"40-44"
"Germany",0.0456702816767724,0.019668962570493,0.0162494790443146,0.0916018520557313,"40-44"
"Ghana",0.0517579092048183,0.0244112817217565,0.0164502579572078,0.111188929842836,"40-44"
"Greece",0.0599730074680219,0.0260304576940685,0.0207689028528938,0.120149468613222,"40-44"
"Greenland",0.0414043281626105,0.0184588382544802,0.0145382617832984,0.0850386587900779,"40-44"
"Grenada",0.0798476513214295,0.0385400182827663,0.0246124477677896,0.174891140919342,"40-44"
"Guatemala",0.0807789202078816,0.0370001251652859,0.0271183187488641,0.171525231220693,"40-44"
"Guinea",0.0560980183596467,0.025482157477851,0.0190578652463375,0.119320149984778,"40-44"
"Guinea Bissau",0.0623640980315696,0.0288460744296709,0.021645239974266,0.131933452484487,"40-44"
"Guyana",0.0834891151990892,0.0415936649139971,0.0258218239749504,0.181378524478099,"40-44"
"Haiti",0.0765250195227567,0.036950854755233,0.0246115456958804,0.170836680857559,"40-44"
"Honduras",0.0759884588827145,0.0340101180968079,0.0259609555247265,0.156252433300206,"40-44"
"Hungary",0.0786455123048125,0.034003348045156,0.0286281062604201,0.159986106394592,"40-44"
"Iceland",0.0634500125405456,0.0287012888466298,0.0212476597278119,0.130739627715143,"40-44"
"India",0.0818108841801544,0.0300743462391785,0.0345045015627935,0.152308243421879,"40-44"
"Indonesia",0.0623764797136148,0.0260105033176311,0.0228672787001283,0.124731549448869,"40-44"
"Iran",0.111698652125321,0.0374933215150393,0.0553025157248322,0.200301408925123,"40-44"
"Iraq",0.188627913544032,0.0588540045191442,0.0942771761143838,0.326291944712999,"40-44"
"Ireland",0.0602811419551292,0.0242240252320938,0.0234798488947758,0.116686805484463,"40-44"
"Israel",0.0571968984283037,0.0266614752150386,0.0192949705947987,0.119087318224318,"40-44"
"Italy",0.0574101883724132,0.022932498669097,0.0218395496815393,0.109289645853865,"40-44"
"Jamaica",0.0860163664663604,0.0383156679144297,0.0291867854435412,0.17879777369427,"40-44"
"Japan",0.0703990260243115,0.0236342495734733,0.033909470660325,0.124234627562421,"40-44"
"Jordan",0.176504580800005,0.0539142246401149,0.0910475753704476,0.302574892996766,"40-44"
"Kazakhstan",0.123098849894103,0.0485044963836081,0.0485219103543616,0.233696122483214,"40-44"
"Kenya",0.0458348849244582,0.0216512924774331,0.0148088657605673,0.0974448218852935,"40-44"
"Kiribati",0.252286400079544,0.0859435163518678,0.115267411746359,0.44300354709123,"40-44"
"Kuwait",0.217636036332656,0.0622728925920205,0.116083191397002,0.362683719361498,"40-44"
"Kyrgyzstan",0.0937568621157155,0.037425852172873,0.0365088182481125,0.182865952762479,"40-44"
"Lao PDR",0.0667623148856383,0.0270351866338622,0.0255035501539753,0.130733904355764,"40-44"
"Latvia",0.0679927498123074,0.0336976450740488,0.0210933309555476,0.147661597115148,"40-44"
"Lebanon",0.152193495820585,0.0501793035100116,0.0733410523958623,0.272524250187176,"40-44"
"Lesotho",0.0628559555597663,0.0298757349685426,0.0199585552106413,0.135173293842831,"40-44"
"Liberia",0.0674451136187606,0.0290431324170186,0.0251675364738905,0.137318106749369,"40-44"
"Libya",0.158690846483508,0.049281754241274,0.0796414873399835,0.275255039560853,"40-44"
"Lithuania",0.0811039085793293,0.038290374372331,0.0263856752222727,0.173571816595374,"40-44"
"Luxembourg",0.0567031768717974,0.02432660614244,0.0200488853338193,0.11409501532833,"40-44"
"Macedonia (TFYR)",0.0648414152883487,0.0292907364097529,0.0218347555904613,0.134171417692803,"40-44"
"Madagascar",0.0508850613045227,0.0235836267497858,0.0171499735549482,0.10822240655226,"40-44"
"Malawi",0.0547791492665905,0.0249566889142125,0.0185515352019214,0.115180208901553,"40-44"
"Malaysia",0.109709171244506,0.0407321956398251,0.0472287023375444,0.205773134420293,"40-44"
"Maldives",0.105450559972535,0.0463000381483498,0.0364899482245455,0.217402463187467,"40-44"
"Mali",0.0747030487492747,0.0344737338705022,0.023952296512153,0.155426734001442,"40-44"
"Malta",0.0802113136075021,0.0342924466112285,0.0290908950798537,0.162933581229024,"40-44"
"Marshall Islands",0.232164060238363,0.0798766575355233,0.104669403400103,0.416288492879004,"40-44"
"Mauritania",0.0746600050374943,0.033725164710862,0.0249575000229463,0.156081340618301,"40-44"
"Mauritius",0.126603268783966,0.0461083643518141,0.05338108143005,0.234418259398443,"40-44"
"Mexico",0.101792802447469,0.040665383604086,0.0399220956907838,0.198834912086315,"40-44"
"Micronesia (Federated States of)",0.232770083805077,0.0765042830235529,0.111228294019358,0.41163204701382,"40-44"
